ID_customer;avg_ticket;total_amount;ticket_std_dev;purchases;frequency;inactive_days;web_purchases;app_purchases;mon_thur_purchases;frid_sund_purchases;lunch_purchases;evening_purchases;low_ticket;medium_ticket;big_ticket
19552; 48.6 ; 145.9 ; 43.0 ;3;16;250;0;3;3;0;1;2;1;1;1
19553; 80.8 ; 403.8 ; 35.1 ;5;8;3;0;5;2;3;4;1;0;0;5
19554; 20.3 ; 162.4 ; 5.0 ;8;51;8;0;8;1;7;5;3;8;0;0
19555; 33.9 ; 441.2 ; 10.5 ;13;25;6;0;13;7;6;6;7;4;9;0
19556; 38.5 ; 307.7 ; 8.8 ;8;23;15;1;7;0;8;7;1;3;5;0
19557; 70.6 ; 353.0 ; 35.5 ;5;51;104;0;5;3;2;1;4;0;0;5
19558; 31.6 ; 253.2 ; 6.6 ;8;32;1;0;8;3;5;3;5;3;5;0
19559; 24.8 ; 247.8 ; 7.7 ;10;7;5;0;10;3;7;8;2;7;3;0
19560; 58.7 ; 117.5 ; 18.0 ;2;1;142;2;0;0;2;1;1;0;0;2
19561; 27.8 ; 111.0 ; 16.1 ;4;21;186;0;4;2;2;1;3;3;1;0
19562; 15.9 ; 31.8 ; 1.4 ;2;5;14;0;2;2;0;2;0;2;0;0
19563; 32.6 ; 293.1 ; 19.4 ;9;41;38;0;9;2;7;3;6;3;6;0
19564; 65.7 ; 131.3 ; 25.5 ;2;12;267;0;2;0;2;2;0;0;0;2
19565; 38.1 ; 76.3 ; 13.2 ;2;125;171;0;2;2;0;1;1;1;1;0
19566; 72.0 ; 1,008.2 ; 24.5 ;14;13;11;0;14;6;8;5;9;0;0;14
19567; 90.4 ; 451.9 ; 41.7 ;5;57;31;1;4;1;4;4;1;0;0;5
19568; 15.0 ; 30.0 ; -   ;2;2;261;0;2;1;1;1;1;2;0;0
19569; 27.3 ; 54.6 ; 3.3 ;2;230;80;0;2;1;1;1;1;1;1;0
19570; 30.9 ; 61.7 ; 23.8 ;2;77;115;0;2;1;1;0;2;1;1;0
19571; 21.7 ; 86.9 ; 2.8 ;4;22;27;0;4;3;1;3;1;4;0;0
19572; 31.6 ; 63.2 ; 24.9 ;2;23;11;0;2;0;2;2;0;1;0;1
19573; 21.4 ; 42.9 ; 5.4 ;2;18;194;0;2;0;2;1;1;2;0;0
19574; 53.8 ; 161.3 ; 16.4 ;3;32;5;0;3;0;3;2;1;0;2;1
19575; 41.8 ; 83.6 ; 2.1 ;2;8;169;0;2;1;1;1;1;0;2;0
19576; 31.6 ; 63.2 ; 24.9 ;2;6;5;0;2;0;2;1;1;1;0;1
19577; 43.5 ; 217.5 ; 10.9 ;5;23;193;0;5;2;3;4;1;0;5;0
19578; 27.5 ; 55.0 ; 18.8 ;2;35;201;0;2;1;1;0;2;1;1;0
19579; 21.3 ; 85.2 ; 6.3 ;4;41;16;0;4;2;2;3;1;4;0;0
19580; 23.0 ; 137.9 ; 4.0 ;6;34;17;0;6;0;6;0;6;6;0;0
19581; 28.8 ; 144.2 ; 9.4 ;5;81;33;0;5;3;2;3;2;3;2;0
19582; 16.8 ; 50.4 ; 3.3 ;3;121;73;0;3;1;2;1;2;3;0;0
19583; 21.6 ; 86.2 ; 8.6 ;4;40;8;0;4;4;0;3;1;3;1;0
19584; 29.2 ; 905.1 ; 22.4 ;31;10;44;0;31;14;17;15;16;21;10;0
19585; 95.7 ; 191.3 ; 1.1 ;2;57;20;0;2;0;2;2;0;0;0;2
19586; 21.1 ; 126.5 ; 8.4 ;6;41;56;0;6;3;3;3;3;6;0;0
19587; 61.1 ; 183.4 ; 17.2 ;3;7;277;0;3;1;2;2;1;0;0;3
19588; 24.5 ; 49.1 ; 0.8 ;2;1;122;0;2;1;1;1;1;2;0;0
19589; 47.2 ; 141.7 ; 0.4 ;3;89;85;0;3;1;2;1;2;0;3;0
19590; 45.3 ; 317.2 ; 41.4 ;7;52;93;0;7;1;6;5;2;2;3;2
19591; 48.2 ; 96.4 ; -   ;2;7;5;0;2;0;2;2;0;0;2;0
19592; 22.5 ; 44.9 ; 11.2 ;2;5;260;0;2;2;0;0;2;1;1;0
19593; 41.0 ; 81.9 ; 15.0 ;2;12;5;0;2;0;2;2;0;1;0;1
19594; 38.0 ; 190.2 ; 16.0 ;5;30;41;0;5;1;4;3;2;2;3;0
19595; 34.0 ; 204.2 ; 19.3 ;6;77;32;1;5;1;5;2;4;2;4;0
19596; 20.2 ; 40.5 ; 0.8 ;2;322;10;0;2;0;2;2;0;2;0;0
19597; 15.0 ; 30.0 ; -   ;2;24;213;0;2;2;0;1;1;2;0;0
19598; 55.7 ; 111.4 ; 12.3 ;2;20;25;0;2;1;1;1;1;0;0;2
19599; 53.9 ; 107.9 ; -   ;2;21;1;0;2;1;1;1;1;0;2;0
19600; 30.6 ; 366.7 ; 7.7 ;12;14;137;0;12;6;6;3;9;4;8;0
19601; 30.0 ; 89.9 ; -   ;3;4;244;0;3;2;1;1;2;3;0;0
19602; 68.0 ; 272.0 ; 26.5 ;4;19;79;0;4;0;4;2;2;0;0;4
19603; 50.0 ; 550.1 ; 18.5 ;11;11;5;0;11;8;3;10;1;0;7;4
19604; 22.8 ; 730.3 ; 9.2 ;32;14;5;0;32;18;14;20;12;21;11;0
19605; 55.7 ; 111.4 ; 7.0 ;2;52;116;0;2;1;1;2;0;0;0;2
19606; 61.3 ; 122.5 ; 14.3 ;2;297;74;0;2;0;2;2;0;0;0;2
19607; 18.9 ; 56.6 ; 5.5 ;3;103;22;1;2;1;2;1;2;3;0;0
19608; 41.1 ; 164.3 ; 6.0 ;4;32;222;0;4;2;2;1;3;0;4;0
19609; 39.5 ; 118.5 ; 6.7 ;3;56;17;0;3;2;1;3;0;0;3;0
19610; 17.9 ; 125.2 ; 4.8 ;7;47;1;0;7;4;3;4;3;7;0;0
19611; 81.4 ; 244.3 ; 32.0 ;3;88;10;0;3;0;3;3;0;0;0;3
19612; 47.8 ; 95.7 ; 0.5 ;2;42;17;2;0;0;2;0;2;0;2;0
19613; 35.9 ; 71.8 ; 19.2 ;2;30;242;0;2;0;2;2;0;1;0;1
19614; 21.3 ; 106.6 ; 10.2 ;5;3;63;0;5;3;2;5;0;3;2;0
19615; 31.4 ; 156.9 ; 6.2 ;5;5;6;0;5;0;5;2;3;2;3;0
19616; 31.7 ; 316.6 ; 17.3 ;10;38;6;0;10;2;8;7;3;3;7;0
19617; 47.7 ; 95.4 ; 1.4 ;2;12;262;0;2;0;2;2;0;0;2;0
19618; 44.9 ; 539.2 ; 27.8 ;12;11;2;0;12;0;12;10;2;4;4;4
19619; 15.0 ; 74.9 ; -   ;5;32;242;0;5;0;5;1;4;5;0;0
19620; 22.6 ; 67.9 ; 5.6 ;3;7;111;0;3;2;1;1;2;3;0;0
19621; 49.6 ; 148.7 ; 22.2 ;3;108;78;0;3;2;1;3;0;1;1;1
19622; 38.8 ; 77.7 ; 12.9 ;2;34;50;2;0;1;1;1;1;1;1;0
19623; 64.9 ; 324.7 ; 45.8 ;5;43;22;0;5;2;3;3;2;2;0;3
19624; 23.1 ; 392.3 ; 5.9 ;17;5;2;0;17;9;8;6;11;17;0;0
19625; 43.0 ; 129.0 ; 28.8 ;3;44;104;0;3;0;3;1;2;1;1;1
19626; 44.7 ; 178.8 ; 24.7 ;4;113;37;0;4;1;3;2;2;1;2;1
19627; 77.0 ; 154.0 ; 30.3 ;2;5;158;0;2;0;2;1;1;0;0;2
19628; 26.0 ; 207.6 ; 6.8 ;8;25;6;0;8;4;4;1;7;5;3;0
19629; 30.3 ; 575.6 ; 17.8 ;19;16;23;0;19;6;13;8;11;6;13;0
19630; 50.9 ; 254.5 ; 8.8 ;5;50;110;0;5;2;3;5;0;0;3;2
19631; 52.8 ; 105.6 ; 4.9 ;2;118;234;0;2;2;0;1;1;0;1;1
19632; 39.8 ; 199.2 ; 9.2 ;5;20;207;0;5;3;2;1;4;0;5;0
19633; 37.9 ; 151.6 ; 15.3 ;4;76;11;3;1;1;3;4;0;1;3;0
19634; 43.3 ; 129.8 ; 3.5 ;3;77;168;0;3;1;2;0;3;0;3;0
19635; 39.3 ; 628.3 ; 25.3 ;16;21;10;0;16;2;14;14;2;5;6;5
19636; 34.7 ; 104.0 ; 7.9 ;3;2;340;0;3;1;2;2;1;1;2;0
19637; 18.1 ; 488.4 ; 2.9 ;27;5;18;0;27;7;20;5;22;27;0;0
19638; 58.7 ; 176.0 ; 11.3 ;3;13;215;0;3;0;3;2;1;0;0;3
19639; 18.6 ; 55.7 ; -   ;3;7;35;0;3;1;2;0;3;3;0;0
19640; 17.5 ; 70.0 ; 5.3 ;4;64;10;0;4;2;2;2;2;4;0;0
19641; 40.7 ; 244.5 ; 10.6 ;6;50;15;0;6;2;4;3;3;0;6;0
19642; 57.5 ; 172.6 ; 24.7 ;3;92;167;0;3;0;3;3;0;0;0;3
19643; 16.0 ; 48.0 ; 1.9 ;3;22;63;0;3;1;2;0;3;3;0;0
19644; 20.1 ; 60.3 ; 2.6 ;3;44;68;3;0;0;3;1;2;3;0;0
19645; 47.5 ; 94.9 ; -   ;2;20;42;0;2;0;2;0;2;0;2;0
19646; 36.1 ; 180.7 ; 10.3 ;5;14;60;0;5;1;4;3;2;2;3;0
19647; 36.3 ; 181.4 ; 7.2 ;5;7;325;0;5;1;4;3;2;2;3;0
19648; 20.0 ; 40.1 ; 7.6 ;2;17;25;0;2;2;0;0;2;2;0;0
19649; 37.4 ; 186.8 ; 17.3 ;5;36;26;0;5;1;4;4;1;2;3;0
19650; 29.8 ; 59.5 ; 0.6 ;2;112;51;0;2;2;0;2;0;1;1;0
19651; 47.2 ; 235.9 ; 14.8 ;5;54;20;0;5;0;5;5;0;0;3;2
19652; 46.8 ; 93.5 ; -   ;2;9;207;0;2;1;1;0;2;0;2;0
19653; 15.1 ; 30.3 ; 0.2 ;2;13;149;0;2;2;0;2;0;2;0;0
19654; 20.2 ; 647.4 ; 3.5 ;32;12;18;0;32;26;6;5;27;32;0;0
19655; 28.8 ; 57.6 ; 5.1 ;2;104;11;0;2;0;2;0;2;1;1;0
19656; 33.5 ; 67.1 ; 1.4 ;2;131;0;0;2;0;2;2;0;0;2;0
19657; 25.1 ; 100.3 ; -   ;4;93;104;0;4;4;0;1;3;4;0;0
19658; 15.0 ; 30.0 ; -   ;2;114;273;0;2;0;2;1;1;2;0;0
19659; 49.6 ; 99.3 ; 4.3 ;2;29;227;0;2;0;2;0;2;0;2;0
19660; 47.8 ; 95.7 ; 0.5 ;2;12;15;0;2;0;2;2;0;0;2;0
19661; 25.6 ; 128.1 ; 0.6 ;5;44;110;0;5;4;1;4;1;5;0;0
19662; 30.7 ; 123.0 ; 18.6 ;4;50;93;0;4;4;0;2;2;1;3;0
19663; 25.2 ; 176.4 ; 12.6 ;7;37;64;0;7;4;3;1;6;5;2;0
19664; 29.7 ; 89.0 ; 7.0 ;3;5;6;0;3;2;1;1;2;2;1;0
19665; 25.8 ; 438.1 ; 15.3 ;17;7;6;0;17;8;9;3;14;11;6;0
19666; 41.0 ; 205.2 ; 10.8 ;5;56;52;0;5;2;3;1;4;0;5;0
19667; 54.5 ; 6,703.7 ; 27.6 ;123;3;4;0;123;53;70;29;94;41;41;41
19668; 17.3 ; 103.8 ; 4.4 ;6;4;337;0;6;1;5;2;4;6;0;0
19669; 39.3 ; 432.4 ; 4.6 ;11;23;4;0;11;7;4;8;3;0;11;0
19670; 25.4 ; 101.7 ; 9.4 ;4;70;29;0;4;1;3;2;2;3;1;0
19671; 21.7 ; 152.0 ; 12.5 ;7;5;10;0;7;5;2;2;5;5;2;0
19672; 25.4 ; 101.7 ; 0.8 ;4;8;78;0;4;0;4;1;3;4;0;0
19673; 17.5 ; 70.0 ; 5.3 ;4;18;239;0;4;1;3;2;2;4;0;0
19674; 46.4 ; 139.3 ; 6.2 ;3;43;47;0;3;0;3;1;2;0;3;0
19675; 19.9 ; 59.8 ; 3.7 ;3;45;166;0;3;1;2;1;2;3;0;0
19676; 47.7 ; 95.5 ; 1.5 ;2;14;158;2;0;1;1;2;0;0;2;0
19677; 42.9 ; 128.6 ; -   ;3;57;115;0;3;0;3;2;1;0;3;0
19678; 22.7 ; 136.0 ; 7.8 ;6;27;5;0;6;0;6;3;3;4;2;0
19679; 54.2 ; 162.7 ; 7.1 ;3;82;125;0;3;0;3;3;0;0;2;1
19680; 36.9 ; 110.8 ; 17.2 ;3;34;63;0;3;0;3;2;1;1;2;0
19681; 52.1 ; 104.2 ; 8.0 ;2;14;120;0;2;0;2;1;1;0;1;1
19682; 17.6 ; 105.8 ; 5.9 ;6;32;84;0;6;2;4;2;4;6;0;0
19683; 29.1 ; 261.6 ; 11.5 ;9;34;5;0;9;5;4;5;4;6;3;0
19684; 32.9 ; 131.8 ; 18.9 ;4;122;33;0;4;2;2;1;3;1;3;0
19685; 23.1 ; 46.2 ; 3.0 ;2;28;164;2;0;2;0;0;2;2;0;0
19686; 19.0 ; 75.9 ; 8.4 ;4;4;15;0;4;1;3;2;2;4;0;0
19687; 51.3 ; 205.2 ; 5.7 ;4;31;195;0;4;0;4;3;1;0;3;1
19688; 65.2 ; 195.6 ; 23.8 ;3;31;131;0;3;0;3;2;1;0;0;3
19689; 26.5 ; 158.7 ; 17.5 ;6;36;0;0;6;3;3;2;4;4;2;0
19690; 28.0 ; 56.0 ; 3.3 ;2;104;233;0;2;1;1;0;2;1;1;0
19691; 45.2 ; 90.3 ; 2.4 ;2;91;31;1;1;1;1;0;2;0;2;0
19692; 35.5 ; 603.3 ; 19.3 ;17;15;23;0;17;7;10;8;9;6;11;0
19693; 15.0 ; 30.0 ; -   ;2;121;181;0;2;2;0;2;0;2;0;0
19694; 43.3 ; 216.7 ; 20.0 ;5;25;161;0;5;3;2;1;4;2;1;2
19695; 59.3 ; 296.4 ; 10.6 ;5;71;31;0;5;1;4;4;1;0;0;5
19696; 24.7 ; 49.4 ; 14.6 ;2;100;175;0;2;1;1;0;2;1;1;0
19697; 36.9 ; 516.6 ; 21.3 ;14;24;11;0;14;5;9;6;8;5;4;5
19698; 17.5 ; 87.6 ; 1.5 ;5;65;115;0;5;0;5;4;1;5;0;0
19699; 43.2 ; 173.0 ; 5.1 ;4;25;99;4;0;0;4;0;4;0;4;0
19700; 32.3 ; 64.6 ; 3.2 ;2;5;215;2;0;0;2;2;0;1;1;0
19701; 15.0 ; 59.9 ; -   ;4;14;153;0;4;0;4;1;3;4;0;0
19702; 79.3 ; 158.6 ; 23.4 ;2;94;70;0;2;2;0;2;0;0;0;2
19703; 61.5 ; 553.9 ; 46.8 ;9;6;7;0;9;1;8;7;2;3;0;6
19704; 40.9 ; 81.8 ; -   ;2;67;194;0;2;1;1;2;0;0;2;0
19705; 42.9 ; 128.6 ; -   ;3;32;204;0;3;2;1;3;0;0;3;0
19706; 61.5 ; 307.4 ; 30.1 ;5;55;83;3;2;0;5;5;0;0;0;5
19707; 87.2 ; 261.7 ; 27.1 ;3;101;73;0;3;0;3;1;2;0;0;3
19708; 23.5 ; 93.8 ; 9.8 ;4;15;242;0;4;3;1;2;2;3;1;0
19709; 159.3 ; 478.0 ; 144.5 ;3;1;251;0;3;1;2;2;1;1;0;2
19710; 42.7 ; 85.4 ; 8.2 ;2;30;5;0;2;1;1;2;0;0;2;0
19711; 41.9 ; 125.6 ; 10.7 ;3;5;273;0;3;1;2;1;2;0;3;0
19712; 45.4 ; 227.0 ; 12.0 ;5;76;15;0;5;1;4;4;1;0;3;2
19713; 41.9 ; 125.8 ; 10.1 ;3;45;19;3;0;1;2;2;1;0;3;0
19714; 26.6 ; 79.7 ; 18.6 ;3;68;43;2;1;1;2;1;2;2;1;0
19715; 42.8 ; 856.6 ; 35.1 ;20;12;42;0;20;11;9;8;12;7;6;7
19716; 36.5 ; 145.9 ; 6.3 ;4;48;74;0;4;0;4;4;0;0;4;0
19717; 54.4 ; 598.4 ; 19.2 ;11;19;26;0;11;5;6;5;6;0;7;4
19718; 47.6 ; 333.1 ; 8.4 ;7;17;2;0;7;2;5;5;2;0;5;2
19719; 53.6 ; 482.7 ; 15.4 ;9;27;89;0;9;0;9;6;3;0;6;3
19720; 24.0 ; 719.1 ; 23.7 ;30;7;5;0;30;11;19;8;22;20;10;0
19721; 46.8 ; 93.5 ; -   ;2;50;267;0;2;0;2;1;1;0;2;0
19722; 57.1 ; 114.3 ; 15.5 ;2;241;124;0;2;1;1;2;0;0;0;2
19723; 38.4 ; 153.4 ; 24.0 ;4;97;23;0;4;3;1;1;3;1;2;1
19724; 33.6 ; 235.0 ; 13.3 ;7;38;47;0;7;4;3;4;3;2;5;0
19725; 62.5 ; 125.1 ; 4.8 ;2;27;140;0;2;1;1;2;0;0;0;2
19726; 52.1 ; 156.2 ; 22.0 ;3;32;2;0;3;3;0;1;2;0;2;1
19727; 46.1 ; 276.6 ; 8.2 ;6;70;9;0;6;3;3;5;1;0;6;0
19728; 18.4 ; 128.8 ; 2.3 ;7;16;77;7;0;6;1;7;0;7;0;0
19729; 98.5 ; 197.1 ; 68.9 ;2;320;1;0;2;0;2;0;2;1;0;1
19730; 15.0 ; 104.9 ; -   ;7;37;107;0;7;5;2;1;6;7;0;0
19731; 23.1 ; 277.1 ; 4.3 ;12;7;132;0;12;7;5;2;10;12;0;0
19732; 27.0 ; 377.6 ; 10.2 ;14;11;7;1;13;9;5;12;2;9;5;0
19733; 56.4 ; 225.5 ; 19.3 ;4;6;0;0;4;1;3;2;2;0;0;4
19734; 49.8 ; 99.6 ; 4.6 ;2;55;257;0;2;1;1;2;0;0;2;0
19735; 24.7 ; 99.0 ; 6.7 ;4;35;28;0;4;3;1;2;2;3;1;0
19736; 30.9 ; 61.7 ; 23.8 ;2;320;52;1;1;0;2;2;0;1;1;0
19737; 46.8 ; 93.5 ; -   ;2;5;307;0;2;2;0;0;2;0;2;0
19738; 32.2 ; 128.8 ; 11.9 ;4;74;11;0;4;2;2;4;0;1;3;0
19739; 23.1 ; 92.3 ; 7.2 ;4;32;48;0;4;2;2;1;3;3;1;0
19740; 43.8 ; 87.7 ; 4.4 ;2;3;250;0;2;1;1;0;2;0;2;0
19741; 21.4 ; 811.7 ; 8.6 ;38;10;9;0;38;24;14;10;28;25;13;0
19742; 37.7 ; 188.5 ; 19.5 ;5;65;64;0;5;3;2;3;2;2;1;2
19743; 19.8 ; 1,883.9 ; 2.8 ;95;4;0;0;95;41;54;39;56;95;0;0
19744; 19.0 ; 266.1 ; 9.5 ;14;16;17;0;14;7;7;3;11;14;0;0
19745; 59.3 ; 118.6 ; 18.8 ;2;302;115;0;2;0;2;1;1;0;0;2
19746; 38.1 ; 228.6 ; 10.9 ;6;58;45;1;5;5;1;3;3;2;4;0
19747; 62.1 ; 682.7 ; 24.9 ;11;13;141;0;11;0;11;7;4;0;0;11
19748; 45.7 ; 91.4 ; 10.2 ;2;169;135;0;2;2;0;2;0;0;1;1
19749; 48.9 ; 342.2 ; 16.2 ;7;34;99;0;7;3;4;1;6;0;5;2
19750; 24.3 ; 632.1 ; 9.3 ;26;12;6;0;26;6;20;8;18;17;9;0
19751; 30.9 ; 340.0 ; 14.8 ;11;25;2;0;11;2;9;11;0;4;7;0
19752; 47.8 ; 334.4 ; 13.4 ;7;12;162;0;7;0;7;6;1;0;5;2
19753; 51.9 ; 207.6 ; 23.5 ;4;29;136;0;4;0;4;3;1;1;2;1
19754; 47.6 ; 95.2 ; 16.5 ;2;86;95;2;0;0;2;2;0;0;1;1
19755; 62.2 ; 186.7 ; 15.5 ;3;9;52;0;3;1;2;1;2;0;0;3
19756; 25.9 ; 155.5 ; 9.2 ;6;32;15;0;6;1;5;2;4;4;2;0
19757; 57.1 ; 114.1 ; 11.2 ;2;11;356;0;2;1;1;0;2;0;0;2
19758; 16.9 ; 67.4 ; 2.4 ;4;93;28;0;4;3;1;2;2;4;0;0
19759; 37.2 ; 74.3 ; 18.8 ;2;50;262;0;2;0;2;2;0;1;0;1
19760; 101.5 ; 203.0 ; 6.4 ;2;13;199;0;2;0;2;2;0;0;0;2
19761; 44.6 ; 312.1 ; 7.2 ;7;40;39;0;7;4;3;5;2;0;7;0
19762; 44.1 ; 88.2 ; 7.8 ;2;6;228;0;2;2;0;1;1;0;2;0
19763; 53.6 ; 375.2 ; 27.5 ;7;42;0;0;7;0;7;5;2;2;3;2
19764; 22.5 ; 44.9 ; 11.2 ;2;36;177;2;0;2;0;0;2;1;1;0
19765; 43.1 ; 172.6 ; 9.6 ;4;14;2;0;4;2;2;1;3;0;4;0
19766; 36.6 ; 109.8 ; -   ;3;68;96;0;3;1;2;2;1;0;3;0
19767; 50.3 ; 100.6 ; 5.3 ;2;32;248;0;2;1;1;2;0;0;1;1
19768; 126.4 ; 379.3 ; 60.0 ;3;14;13;3;0;2;1;2;1;0;0;3
19769; 32.6 ; 130.3 ; 15.7 ;4;65;8;0;4;4;0;2;2;1;3;0
19770; 33.5 ; 670.3 ; 21.9 ;20;10;3;0;20;9;11;12;8;7;6;7
19771; 64.3 ; 257.2 ; 28.4 ;4;68;92;0;4;2;2;4;0;0;0;4
19772; 31.6 ; 94.7 ; 18.4 ;3;59;137;0;3;0;3;1;2;1;2;0
19773; 19.9 ; 99.5 ; 5.3 ;5;66;42;0;5;2;3;3;2;5;0;0
19774; 23.7 ; 355.7 ; 9.2 ;15;12;5;0;15;9;6;7;8;10;5;0
19775; 93.3 ; 186.6 ; 47.3 ;2;9;248;0;2;1;1;2;0;0;0;2
19776; 54.3 ; 271.7 ; 32.3 ;5;64;23;0;5;2;3;2;3;2;1;2
19777; 38.8 ; 116.3 ; 18.7 ;3;38;204;0;3;0;3;3;0;1;1;1
19778; 58.5 ; 116.9 ; 40.9 ;2;56;105;0;2;0;2;2;0;1;0;1
19779; 34.0 ; 373.7 ; 12.3 ;11;33;27;0;11;2;9;3;8;4;7;0
19780; 30.8 ; 246.5 ; 18.3 ;8;15;72;0;8;3;5;6;2;3;5;0
19781; 19.4 ; 58.3 ; 5.2 ;3;9;17;3;0;0;3;2;1;3;0;0
19782; 53.7 ; 1,019.5 ; 17.8 ;19;22;11;0;19;0;19;19;0;0;13;6
19783; 64.5 ; 774.3 ; 24.8 ;12;32;0;0;12;6;6;2;10;0;0;12
19784; 28.6 ; 57.2 ; 5.3 ;2;59;262;0;2;1;1;1;1;1;1;0
19785; 19.9 ; 179.4 ; 11.2 ;9;32;154;0;9;4;5;7;2;6;3;0
19786; 49.6 ; 99.3 ; 2.9 ;2;1;163;0;2;0;2;1;1;0;2;0
19787; 37.9 ; 416.8 ; 14.0 ;11;38;20;0;11;5;6;10;1;4;7;0
19788; 21.9 ; 109.4 ; 7.6 ;5;27;56;0;5;2;3;4;1;5;0;0
19789; 27.6 ; 55.3 ; 3.8 ;2;117;99;2;0;1;1;2;0;1;1;0
19790; 37.7 ; 113.2 ; 16.6 ;3;9;242;0;3;2;1;3;0;1;2;0
19791; 40.8 ; 204.1 ; 10.6 ;5;27;15;0;5;0;5;5;0;0;5;0
19792; 15.0 ; 30.0 ; -   ;2;80;160;0;2;2;0;0;2;2;0;0
19793; 50.1 ; 250.5 ; 6.9 ;5;13;197;0;5;4;1;5;0;0;3;2
19794; 39.2 ; 156.6 ; 11.3 ;4;47;8;1;3;1;3;1;3;1;3;0
19795; 19.5 ; 39.0 ; 6.7 ;2;367;36;0;2;0;2;2;0;2;0;0
19796; 36.5 ; 73.0 ; 9.5 ;2;7;209;0;2;0;2;1;1;1;1;0
19797; 35.4 ; 247.6 ; 10.6 ;7;38;5;0;7;1;6;6;1;2;5;0
19798; 35.8 ; 357.8 ; 15.5 ;10;32;17;0;10;3;7;5;5;3;7;0
19799; 48.4 ; 96.9 ; 35.0 ;2;226;79;0;2;0;2;1;1;1;0;1
19800; 18.1 ; 126.4 ; 4.9 ;7;40;10;0;7;0;7;3;4;7;0;0
19801; 30.6 ; 61.2 ; 8.3 ;2;58;5;0;2;0;2;0;2;1;1;0
19802; 24.2 ; 193.7 ; 11.8 ;8;35;33;0;8;2;6;5;3;5;3;0
19803; 38.3 ; 153.2 ; 25.5 ;4;57;209;0;4;3;1;1;3;1;2;1
19804; 16.4 ; 65.6 ; 1.0 ;4;36;1;0;4;2;2;4;0;4;0;0
19805; 28.1 ; 140.4 ; 19.0 ;5;59;104;0;5;0;5;1;4;3;2;0
19806; 15.0 ; 59.9 ; -   ;4;41;31;0;4;1;3;1;3;4;0;0
19807; 16.5 ; 49.6 ; 2.9 ;3;14;237;0;3;0;3;2;1;3;0;0
19808; 20.8 ; 145.4 ; 11.6 ;7;15;19;0;7;5;2;4;3;5;2;0
19809; 24.6 ; 147.7 ; 13.4 ;6;59;72;0;6;3;3;4;2;4;2;0
19810; 20.0 ; 40.1 ; 7.6 ;2;10;32;0;2;1;1;2;0;2;0;0
19811; 53.4 ; 106.8 ; 0.3 ;2;43;6;0;2;0;2;1;1;0;2;0
19812; 46.8 ; 93.5 ; -   ;2;5;238;0;2;1;1;0;2;0;2;0
19813; 44.8 ; 537.3 ; 15.8 ;12;32;5;0;12;1;11;5;7;4;4;4
19814; 121.1 ; 605.3 ; 74.7 ;5;71;32;0;5;3;2;2;3;0;0;5
19815; 18.1 ; 108.4 ; 2.2 ;6;36;80;0;6;4;2;2;4;6;0;0
19816; 52.1 ; 521.1 ; 31.7 ;10;30;5;0;10;0;10;7;3;3;4;3
19817; 29.0 ; 406.3 ; 22.3 ;14;28;16;0;14;0;14;5;9;9;5;0
19818; 45.5 ; 409.6 ; 13.2 ;9;8;15;0;9;0;9;6;3;0;6;3
19819; 36.7 ; 183.4 ; 15.7 ;5;45;72;4;1;3;2;4;1;2;3;0
19820; 33.5 ; 167.5 ; 7.8 ;5;12;161;2;3;3;2;2;3;2;3;0
19821; 22.4 ; 268.6 ; 9.1 ;12;10;51;0;12;12;0;8;4;8;4;0
19822; 62.3 ; 1,307.3 ; 59.2 ;21;19;2;0;21;15;6;20;1;7;0;14
19823; 61.0 ; 183.1 ; 29.8 ;3;49;173;0;3;1;2;2;1;0;0;3
19824; 89.4 ; 268.3 ; 30.0 ;3;140;62;1;2;1;2;2;1;0;0;3
19825; 19.7 ; 78.9 ; 3.9 ;4;129;106;0;4;3;1;4;0;4;0;0
19826; 25.1 ; 50.1 ; -   ;2;262;77;0;2;2;0;2;0;2;0;0
19827; 22.9 ; 114.4 ; 6.7 ;5;1;258;0;5;2;3;3;2;5;0;0
19828; 21.1 ; 42.1 ; 4.6 ;2;132;36;0;2;0;2;0;2;2;0;0
19829; 15.0 ; 45.0 ; -   ;3;7;277;0;3;3;0;1;2;3;0;0
19830; 42.1 ; 126.3 ; 6.1 ;3;25;158;0;3;1;2;2;1;0;3;0
19831; 43.5 ; 391.2 ; 40.7 ;9;23;95;0;9;0;9;6;3;3;3;3
19832; 48.7 ; 243.5 ; -   ;5;5;5;0;5;0;5;3;2;0;5;0
19833; 31.0 ; 309.6 ; 11.5 ;10;30;15;1;9;0;10;8;2;3;7;0
19834; 18.3 ; 73.3 ; 5.0 ;4;5;71;4;0;2;2;1;3;4;0;0
19835; 61.0 ; 183.0 ; 22.4 ;3;22;158;0;3;1;2;2;1;0;0;3
19836; 46.9 ; 1,314.5 ; 16.2 ;28;15;24;0;28;9;19;13;15;0;19;9
19837; 19.5 ; 234.3 ; 2.6 ;12;33;0;1;11;1;11;8;4;12;0;0
19838; 30.2 ; 90.6 ; -   ;3;76;143;0;3;2;1;1;2;0;3;0
19839; 83.7 ; 167.5 ; 54.3 ;2;13;73;0;2;0;2;1;1;1;0;1
19840; 20.0 ; 40.1 ; 7.6 ;2;19;167;0;2;0;2;0;2;2;0;0
19841; 49.6 ; 99.3 ; 4.3 ;2;31;209;0;2;0;2;2;0;0;2;0
